CO2 Emissions,Days to Start Business,Energy Usage,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Lending Interest,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Population 15-64,Population 65+,Population Total,Tourism Inbound,Tourism Outbound,Birth Rate,Internet Usage,Population 0-14,Population Urban
8529.0,55.625,46913.625,221375013581.25,0.089,1119.0,0.014,0.22649999999999998,77.0,70.0,1.2,0.679,0.071,49034725.375,6341000000.0,4058250000.0,0.015,0.5,0.25,0.846
8529.0,5.0,46913.625,221375013581.25,0.109,1291.125,0.005,0.03,83.0,79.0,0.8,0.691,0.145,34342780.0,6341000000.0,4058250000.0,0.011,0.8,0.164,0.811
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,75.0,69.0,1.7,0.6425000000000001,0.052,56601.0,472000000.0,145000000.0,0.015,0.7,0.2995,1.0
8529.0,8.0,33574.0,221375013581.25,0.071,1022.0,0.007,0.09,82.0,76.0,1.3,0.688,0.094,17308449.0,2751000000.0,2047000000.0,0.014,0.5,0.217,0.888
8529.0,14.0,31613.0,221375013581.25,0.065,466.0,0.015,0.112,77.0,70.0,1.0,0.658,0.058,47078792.0,2992000000.0,2842000000.0,0.019,0.4,0.284,0.753
8529.0,55.625,4655.0,41237296807.0,0.102,883.0,0.009,0.161,82.0,77.0,0.9,0.689,0.067,4737680.0,2375000000.0,522000000.0,0.016,0.4,0.244,0.729
8529.0,26.0,11187.0,68233900000.0,0.106,648.0,0.006,0.12,81.0,77.0,0.1,0.703,0.127,11276053.0,2503000000.0,456000000.0,0.01,0.2,0.169,0.767
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,81.0,74.0,1.4,0.669,0.134,150612.0,540000000.0,321000000.0,0.013,0.1,0.197,0.898
8529.0,12.0,14338.0,491481481.0,0.06,402.0,0.011,0.088,75.0,69.0,1.5,0.6425000000000001,0.052,71401.0,113000000.0,12000000.0,0.02,0.5,0.2995,0.684
8529.0,19.0,7382.0,55433248935.0,0.054,293.0,0.025,0.156,76.0,70.0,0.9,0.631,0.061,10147598.0,4436000000.0,545000000.0,0.022,0.4,0.308,0.749
8529.0,55.625,12942.0,76769729000.0,0.069,362.0,0.02,0.12,79.0,73.0,1.0,0.631,0.063,15246481.0,849000000.0,917000000.0,0.021,0.3,0.306,0.629
8529.0,17.0,4319.0,23139000000.0,0.068,252.0,0.015,0.12,77.0,67.0,1.3,0.617,0.07,6256242.0,729000000.0,244000000.0,0.02,0.2,0.313,0.648
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,75.0,69.0,1.0,0.6425000000000001,0.052,56890.0,688500000.0,456000000.0,0.014,0.6,0.2995,0.848
8529.0,15.0,14338.0,778518505.0,0.065,481.0,0.011,0.107,75.0,70.0,1.2,0.656,0.072,105074.0,117000000.0,10000000.0,0.019,0.3,0.272,0.356
8529.0,37.0,10163.0,47654789735.0,0.067,215.0,0.028,0.134,75.0,68.0,1.3,0.544,0.045,14706578.0,1350000000.0,935000000.0,0.032,0.1,0.412,0.498
8529.0,20.0,14338.0,2576602497.0,0.068,221.0,0.032,0.145,69.0,63.0,0.7,0.595,0.033,790882.0,95000000.0,79000000.0,0.021,0.3,0.373,0.283
8529.0,55.625,3211.0,7516834160.0,0.085,62.0,0.057,0.116,64.0,61.0,0.4,0.598,0.045,10032864.0,162000000.0,458000000.0,0.026,0.1,0.358,0.535
8529.0,14.0,4740.0,17710325578.0,0.084,187.0,0.02,0.186,76.0,71.0,1.0,0.594,0.043,7776669.0,642000000.0,446000000.0,0.026,0.2,0.362,0.523
8529.0,7.0,3066.0,14433926129.0,0.052,273.0,0.015,0.195,76.0,71.0,1.1,0.637,0.079,2699838.0,2055000000.0,213000000.0,0.015,0.4,0.284,0.539
8529.0,6.0,46913.625,221375013581.25,0.06,609.0,0.014,0.049,79.0,75.0,0.8,0.643,0.061,49034725.375,6341000000.0,4058250000.0,0.019,0.4,0.295,0.781
8529.0,39.0,3038.0,9898547558.0,0.076,124.0,0.021,0.105,77.0,71.0,0.8,0.615,0.046,5905146.0,378000000.0,380000000.0,0.024,0.1,0.339,0.575
8529.0,8.0,4058.0,33270500000.0,0.079,664.0,0.016,0.069,80.0,74.0,1.8,0.641,0.069,3740282.0,2925000000.0,665000000.0,0.02,0.4,0.29,0.654
8529.0,35.0,4858.0,25071193102.0,0.089,352.0,0.02,0.174,74.0,70.0,1.0,0.616,0.053,6573097.0,281000000.0,309000000.0,0.024,0.2,0.331,0.587
8529.0,25.0,20582.0,170563949736.0,0.047,283.0,0.014,0.187,77.0,72.0,1.1,0.643,0.061,29614887.0,2912000000.0,1764000000.0,0.02,0.4,0.296,0.773
8529.0,6.0,14338.0,100351670000.0,0.061,193.0,0.02,0.12,82.0,75.0,0.8,0.666,0.132,3686580.0,3143000000.0,1196000000.0,0.011,0.5,0.201,0.938
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,38486.0,729000000.0,112000000.0,0.02,0.1,0.2995,1.0
8529.0,19.0,14338.0,728148148.0,0.058,820.0,0.008,0.094,75.0,69.0,1.5,0.6425000000000001,0.052,52971.0,94000000.0,14000000.0,0.02,0.8,0.2995,0.318
8529.0,15.0,14338.0,1295925926.0,0.076,513.0,0.013,0.1,77.0,72.0,1.2,0.666,0.086,179271.0,321000000.0,48000000.0,0.016,0.5,0.248,0.185
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,82.0,76.0,0.5,0.6425000000000001,0.052,30615.0,688500000.0,456000000.0,0.017,0.1,0.2995,0.56
8529.0,10.0,14338.0,677037037.0,0.049,310.0,0.018,0.091,74.0,70.0,1.2,0.671,0.068,109357.0,92000000.0,13000000.0,0.017,0.4,0.261,0.491
8529.0,55.625,14338.0,4363219094.0,0.06,490.0,0.022,0.118,74.0,67.0,1.0,0.652,0.065,529761.0,69000000.0,49000000.0,0.018,0.3,0.283,0.663
8529.0,41.0,20918.0,23676348287.0,0.053,935.0,0.02,0.08,73.0,66.0,1.4,0.708,0.085,1333082.0,650000000.0,192000000.0,0.015,0.6,0.207,0.089
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,31726.0,688500000.0,456000000.0,0.02,0.1,0.2995,0.907
8529.0,5.0,46913.625,221375013581.25,0.118,1291.125,0.006,0.033,81.0,76.0,0.9,0.669,0.133,49034725.375,6341000000.0,4058250000.0,0.013,0.7,0.197,0.809
8529.0,7.0,4430.0,47236710623.0,0.088,1213.0,0.01,0.098,80.0,73.0,1.4,0.638,0.139,3383486.0,2401000000.0,797000000.0,0.015,0.5,0.223,0.946
8529.0,55.625,46913.625,221375013581.25,0.045,487.0,0.014,0.172,77.0,71.0,1.0,0.651,0.058,29500625.0,805000000.0,2922000000.0,0.02,0.4,0.291,0.888
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,83.0,76.0,0.5,0.649,0.145,105784.0,688500000.0,456000000.0,0.011,0.4,0.206,0.948
8529.0,25.0,14338.0,204331017992.0,0.052,279.0,0.022,0.08,73.0,69.0,1.0,0.679,0.047,38481705.0,295000000.0,559000000.0,0.025,0.2,0.274,0.689
8529.0,55.625,14338.0,115332111283.0,0.035,190.0,0.104,0.167,53.0,50.0,0.6,0.5,0.024,20820525.0,711000000.0,292000000.0,0.045,0.2,0.476,0.417
8529.0,26.0,14338.0,7543183759.0,0.045,33.0,0.058,0.12,61.0,58.0,0.8,0.542,0.029,10050702.0,192000000.0,456000000.0,0.037,0.0,0.43,0.427
8529.0,55.625,14338.0,14537490553.0,0.053,384.0,0.037,0.11,46.0,48.0,1.5,0.627,0.036,2003910.0,30000000.0,100000000.0,0.024,0.1,0.338,0.567
8529.0,13.0,14338.0,10726305450.0,0.062,38.0,0.066,0.12,56.0,55.0,0.6,0.519,0.024,16460141.0,688500000.0,456000000.0,0.041,0.0,0.457,0.273
8529.0,8.0,14338.0,2472384813.0,0.081,20.0,0.057,0.143,56.0,52.0,0.2,0.534,0.024,9849569.0,2700000.0,41000000.0,0.045,0.0,0.442,0.112
8529.0,15.0,14338.0,26472637887.0,0.051,59.0,0.062,0.12,56.0,54.0,0.6,0.537,0.032,21699631.0,377000000.0,668000000.0,0.038,0.1,0.431,0.527
8529.0,22.0,14338.0,2169706411.0,0.038,18.0,0.098,0.12,51.0,48.0,0.3,0.561,0.039,4525209.0,688500000.0,456000000.0,0.034,0.0,0.401,0.393
8529.0,55.625,14338.0,12887072082.0,0.028,25.0,0.09,0.12,52.0,50.0,0.4,0.49,0.024,12448175.0,688500000.0,456000000.0,0.046,0.0,0.485,0.221
8529.0,20.0,14338.0,595898770.0,0.045,38.0,0.059,0.105,62.0,59.0,0.4,0.55,0.029,717503.0,688500000.0,456000000.0,0.036,0.1,0.422,0.28
8529.0,55.625,14338.0,27452795398.0,0.056,15.0,0.088,0.22649999999999998,51.0,48.0,0.3,0.52,0.028,49034725.375,6900000.0,108000000.0,0.043,0.0,0.451,0.41
8529.0,55.625,14338.0,13677929162.0,0.032,100.0,0.037,0.12,60.0,57.0,1.0,0.542,0.034,4337051.0,688500000.0,456000000.0,0.038,0.1,0.424,0.641
8529.0,32.0,14338.0,24680372724.0,0.071,88.0,0.073,0.12,51.0,50.0,0.9,0.554,0.031,19839750.0,688500000.0,456000000.0,0.037,0.0,0.415,0.52
8529.0,37.0,14338.0,1353632942.0,0.088,129.0,0.059,0.12,63.0,60.0,0.2,0.624,0.039,859652.0,20500000.0,29600000.0,0.028,0.1,0.337,0.771
8529.0,8.0,14338.0,221375013581.25,0.05,152.0,0.019,0.12,73.0,69.0,1.2,0.631,0.056,49034725.375,6341000000.0,3037000000.0,0.024,0.4,0.312,0.43
8529.0,55.625,14338.0,16486743747.0,0.047,1138.0,0.071,0.12,54.0,51.0,0.7,0.582,0.028,736296.0,688500000.0,456000000.0,0.036,0.1,0.39,0.395
8529.0,55.625,14338.0,3091967480.0,0.026,15.0,0.037,0.12,65.0,60.0,0.1,0.547,0.022,6130922.0,688500000.0,456000000.0,0.037,0.0,0.431,0.214
8529.0,15.0,14338.0,42805215879.0,0.038,18.0,0.046,0.12,65.0,61.0,0.2,0.533,0.034,49034725.375,1980000000.0,181000000.0,0.034,0.0,0.433,0.182
8529.0,55.625,14338.0,17843815459.0,0.035,397.0,0.04,0.12,64.0,62.0,1.8,0.563,0.052,1632572.0,688500000.0,456000000.0,0.032,0.1,0.385,0.864
8529.0,27.0,14338.0,914109100.0,0.05,26.0,0.05,0.22649999999999998,60.0,57.0,0.9,0.517,0.024,1791225.0,99000000.0,8000000.0,0.043,0.1,0.459,0.577
8529.0,12.0,14338.0,41740897827.0,0.052,83.0,0.053,0.12,62.0,60.0,1.0,0.579,0.035,25366462.0,1154000000.0,979000000.0,0.031,0.1,0.386,0.521
8529.0,35.0,14338.0,5651088170.0,0.063,32.0,0.067,0.12,57.0,55.0,0.5,0.544,0.031,11451273.0,1700000.0,41000000.0,0.037,0.0,0.425,0.357
8529.0,9.0,14338.0,822320638.0,0.059,30.0,0.08,0.12,56.0,53.0,0.6,0.555,0.029,1663558.0,688500000.0,456000000.0,0.038,0.0,0.416,0.469
8529.0,32.0,14338.0,40264403585.0,0.047,45.0,0.049,0.197,63.0,59.0,0.7,0.55,0.026,43178141.0,2004000000.0,174000000.0,0.036,0.3,0.424,0.244
8529.0,29.0,14338.0,2328196275.0,0.116,138.0,0.074,0.101,49.0,49.0,0.8,0.591,0.042,2051545.0,46000000.0,256000000.0,0.028,0.0,0.368,0.258
8529.0,6.0,14338.0,1733828405.0,0.118,65.0,0.056,0.135,61.0,59.0,0.6,0.539,0.03,4190435.0,688500000.0,456000000.0,0.036,0.0,0.431,0.485
8529.0,35.0,14338.0,81873662519.0,0.039,578.0,0.013,0.06,77.0,73.0,1.6,0.658,0.047,6154623.0,688500000.0,2654000000.0,0.021,0.1,0.295,0.78
8529.0,8.0,14338.0,9880703883.0,0.041,18.0,0.041,0.22649999999999998,66.0,63.0,0.4,0.545,0.028,22293914.0,688500000.0,456000000.0,0.035,0.0,0.427,0.332
8529.0,40.0,14338.0,4240492849.0,0.092,25.0,0.046,0.22649999999999998,55.0,55.0,0.3,0.514,0.031,15906483.0,38000000.0,101000000.0,0.04,0.0,0.454,0.158
8529.0,8.0,14338.0,10340794110.0,0.058,42.0,0.079,0.12,54.0,55.0,1.0,0.5,0.028,14853572.0,688500000.0,456000000.0,0.047,0.0,0.471,0.376
8529.0,19.0,14338.0,3958701369.0,0.064,52.0,0.068,0.17,63.0,60.0,1.1,0.566,0.032,3796141.0,688500000.0,456000000.0,0.034,0.1,0.402,0.58
8529.0,6.0,14338.0,11442063228.0,0.048,444.0,0.013,0.087,77.0,70.0,1.2,0.715,0.084,1291167.0,1778000000.0,394000000.0,0.011,0.4,0.202,0.402
8529.0,12.0,14338.0,95981572517.0,0.064,190.0,0.027,0.12,72.0,69.0,1.2,0.672,0.05,32521143.0,6341000000.0,2095000000.0,0.023,0.6,0.278,0.587
8529.0,13.0,14338.0,14376457305.0,0.064,37.0,0.064,0.168,51.0,49.0,0.3,0.514,0.033,25203395.0,289000000.0,230000000.0,0.039,0.0,0.454,0.314
8529.0,55.625,14338.0,13399386550.0,0.083,473.0,0.036,0.087,67.0,61.0,1.0,0.599,0.035,2259393.0,688500000.0,456000000.0,0.026,0.1,0.366,0.437
8529.0,17.0,14338.0,6773185511.0,0.072,25.0,0.062,0.12,58.0,58.0,0.3,0.474,0.026,17157042.0,688500000.0,456000000.0,0.05,0.0,0.5,0.18
8529.0,28.0,14338.0,221375013581.25,0.061,94.0,0.077,0.168,52.0,52.0,0.7,0.531,0.027,49034725.375,641000000.0,4058250000.0,0.042,0.3,0.442,0.452
8529.0,3.0,14338.0,7133378888.0,0.107,66.0,0.039,0.12,65.0,62.0,0.5,0.541,0.023,11457801.0,337000000.0,133000000.0,0.036,0.1,0.436,0.259
8529.0,5.0,14338.0,263328450.0,0.079,109.0,0.038,0.22649999999999998,68.0,64.0,0.7,0.55,0.034,188098.0,15000000.0,1300000.0,0.035,0.2,0.416,0.633
8529.0,6.0,14338.0,14045680427.0,0.05,51.0,0.045,0.12,65.0,62.0,0.8,0.534,0.03,13726021.0,688500000.0,456000000.0,0.038,0.2,0.435,0.428
8529.0,39.0,14338.0,1032199341.0,0.047,521.0,0.012,0.122,78.0,68.0,1.5,0.702,0.077,88303.0,26000000.0,4000000.0,0.019,0.5,0.221,0.529
8529.0,12.0,14338.0,3787392596.0,0.118,96.0,0.1075,0.21,46.0,45.0,0.4,0.556,0.026,5978727.0,41000000.0,25000000.0,0.037,0.0,0.417,0.389
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.092,0.12,56.0,53.0,0.2,0.498,0.028,10195134.0,688500000.0,456000000.0,0.044,0.0,0.473,0.382
8529.0,19.0,14338.0,221375013581.25,0.088,645.0,0.034,0.088,58.0,54.0,1.3,0.65,0.054,49034725.375,6341000000.0,4058250000.0,0.021,0.4,0.295,0.633
8529.0,17.0,14338.0,10560000000.0,0.026,27.0,0.066,0.12,56.0,54.0,0.2,0.543,0.035,10837527.0,688500000.0,456000000.0,0.037,0.1,0.423,0.182
8529.0,36.0,14338.0,63029562337.0,0.072,115.0,0.053,0.12,64.0,60.0,0.7,0.553,0.032,37195349.0,880000000.0,908000000.0,0.034,0.2,0.415,0.333
8529.0,55.625,14338.0,4049589166.0,0.085,259.0,0.057,0.088,48.0,49.0,0.7,0.585,0.034,1230985.0,688500000.0,456000000.0,0.03,0.2,0.38,0.214
8529.0,26.0,14338.0,28248631876.0,0.07,41.0,0.038,0.155,62.0,60.0,0.6,0.52,0.032,47783107.0,1605000000.0,1003000000.0,0.04,0.0,0.449,0.295
8529.0,38.0,14338.0,3915754216.0,0.086,41.0,0.057,0.12,57.0,55.0,0.5,0.554,0.027,6642928.0,688500000.0,456000000.0,0.037,0.0,0.419,0.385
8529.0,11.0,14338.0,45238491581.0,0.07,297.0,0.014,0.12,77.0,73.0,1.2,0.697,0.071,10777500.0,2931000000.0,673000000.0,0.019,0.4,0.232,0.663
8529.0,33.0,14338.0,20032237910.0,0.08,44.0,0.045,0.22649999999999998,60.0,58.0,0.5,0.49,0.024,36345860.0,1105000000.0,604000000.0,0.044,0.1,0.485,0.151
8529.0,17.0,14338.0,20596424325.0,0.065,96.0,0.057,0.121,59.0,55.0,0.7,0.506,0.026,14075099.0,155000000.0,154000000.0,0.043,0.1,0.467,0.396
8529.0,55.625,14338.0,12472416688.0,0.061,193.0,0.055,0.12,59.0,57.0,0.9,0.558,0.039,13724317.0,749000000.0,456000000.0,0.032,0.2,0.402,0.328
8529.0,7.0,14338.0,20506795254.0,0.086,51.0,0.072,0.15,62.0,59.0,0.7,0.503,0.023,29824536.0,116000000.0,80000000.0,0.035,0.1,0.474,0.255
8529.0,8.0,14338.0,9958217880.0,0.045,150.0,0.015,0.172,78.0,71.0,1.1,0.693,0.103,2969081.0,487000000.0,556000000.0,0.014,0.4,0.203,0.632
8529.0,8.0,14338.0,68730906314.0,0.054,398.0,0.031,0.183,74.0,68.0,1.1,0.721,0.057,9295784.0,2634000000.0,2616000000.0,0.019,0.5,0.222,0.539
8529.0,19.0,14338.0,116033894878.0,0.036,26.0,0.035,0.13,71.0,70.0,0.6,0.647,0.047,49034725.375,110000000.0,829000000.0,0.02,0.1,0.306,0.32
8529.0,36.0,14338.0,1861157558.0,0.038,90.0,0.031,0.14,68.0,68.0,0.8,0.668,0.047,741822.0,94000000.0,71000000.0,0.02,0.3,0.285,0.364
8529.0,55.625,14338.0,16953952625.0,0.023,939.0,0.008,0.055,80.0,77.0,1.1,0.702,0.04,412238.0,688500000.0,456000000.0,0.016,0.6,0.258,0.762
8529.0,55.625,14338.0,14054443213.0,0.054,51.0,0.034,0.12,74.0,69.0,1.3,0.635,0.053,14864646.0,2000000000.0,382000000.0,0.026,0.0,0.312,0.201
8529.0,33.0,14338.0,221375013581.25,0.054,322.0,0.012,0.06,77.0,74.0,0.8,0.733,0.087,49034725.375,6341000000.0,4058250000.0,0.012,0.4,0.18,0.519
8529.0,2.0,14338.0,15846484588.0,0.092,333.0,0.013,0.148,78.0,70.0,1.1,0.681,0.143,4490700.0,1565000000.0,471000000.0,0.014,0.4,0.176,0.532
8529.0,3.0,14338.0,221375013581.25,0.061,193.0,0.02,0.05,86.0,81.0,1.9499999999999997,0.747,0.136,7154600.0,6341000000.0,4058250000.0,0.013,0.7,0.118,1.0
8529.0,27.0,14338.0,221375013581.25,0.04,61.0,0.043,0.106,68.0,65.0,0.7,0.654,0.052,49034725.375,6341000000.0,4058250000.0,0.021,0.1,0.294,0.316
8529.0,48.0,14338.0,221375013581.25,0.03,108.0,0.025,0.118,73.0,69.0,1.1,0.656,0.051,49034725.375,6341000000.0,4058250000.0,0.019,0.1,0.293,0.515
8529.0,22.0,46913.625,221375013581.25,0.101,1291.125,0.002,0.020500000000000018,86.0,80.0,1.1,0.625,0.21149999999999997,49034725.375,6341000000.0,4058250000.0,0.008,0.9,0.131,0.919
8529.0,19.0,14338.0,203517198089.0,0.042,521.0,0.016,0.12,74.0,65.0,1.9,0.68,0.066,16791425.0,1572000000.0,2119000000.0,0.023,0.5,0.255,0.535
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.023,0.12,73.0,66.0,0.1,0.688,0.092,24763188.0,688500000.0,456000000.0,0.014,0.1,0.22,0.604
8529.0,6.0,46913.625,221375013581.25,0.075,1291.125,0.003,0.054,85.0,78.0,1.1,0.729,0.118,49034725.375,6341000000.0,4058250000.0,0.01,0.8,0.153,0.821
8529.0,10.0,14338.0,6605133551.0,0.071,84.0,0.023,0.128,74.0,66.0,1.2,0.656,0.042,5607200.0,750000000.0,738000000.0,0.028,0.2,0.302,0.354
8529.0,55.625,14338.0,9386913253.0,0.029,40.0,0.055,0.12,69.0,66.0,0.6,0.606,0.038,6645827.0,461000000.0,241000000.0,0.027,0.1,0.356,0.354
8529.0,26.0,14338.0,42981497744.0,0.061,193.0,0.02,0.053,82.0,78.0,1.9499999999999997,0.8,0.077,556783.0,6341000000.0,1711000000.0,0.01,0.6,0.122,1.0
8529.0,6.0,14338.0,221375013581.25,0.039,410.0,0.007,0.048,77.0,73.0,1.4,0.682,0.052,29239927.0,6341000000.0,4058250000.0,0.018,0.7,0.267,0.725
8529.0,9.0,14338.0,2113179304.0,0.085,558.0,0.009,0.105,79.0,77.0,1.7,0.66,0.05,338442.0,1873000000.0,270000000.0,0.022,0.4,0.29,0.423
8529.0,12.0,14338.0,10321968595.0,0.063,232.0,0.027,0.181,71.0,63.0,1.2,0.691,0.038,2796484.0,480000000.0,420000000.0,0.023,0.2,0.271,0.695
8529.0,55.625,14338.0,15079752557.5,0.018,20.0,0.041,0.13,67.0,63.0,0.1,0.696,0.052,49034725.375,688500000.0,456000000.0,0.017,0.0,0.253,0.325
8529.0,29.0,14338.0,19206800719.0,0.055,36.0,0.033,0.12,69.0,67.0,0.6,0.594,0.051,27474377.0,379000000.0,561000000.0,0.022,0.1,0.356,0.175
8529.0,21.0,14338.0,221375013581.25,0.031,39.0,0.071,0.135,67.0,66.0,0.7,0.613,0.044,49034725.375,1014000000.0,1801000000.0,0.026,0.1,0.343,0.374
8529.0,36.0,14338.0,221375013581.25,0.046,119.0,0.024,0.057,72.0,65.0,1.1,0.616,0.038,49034725.375,4900000000.0,4058250000.0,0.025,0.4,0.345,0.448
8529.0,3.0,14338.0,221375013581.25,0.047,1291.125,0.002,0.054,85.0,80.0,1.5,0.738,0.097,5312400.0,6341000000.0,4058250000.0,0.01,0.7,0.165,1.0
8529.0,8.0,14338.0,59393056426.0,0.031,89.0,0.009,0.133,77.0,71.0,0.9,0.666,0.082,20328000.0,1756000000.0,1219000000.0,0.018,0.2,0.252,0.183
8529.0,24.0,14338.0,7633049792.0,0.058,55.0,0.042,0.22649999999999998,71.0,64.0,0.8,0.61,0.032,8008990.0,60400000.0,6800000.0,0.033,0.1,0.358,0.266
8529.0,29.0,14338.0,221375013581.25,0.039,215.0,0.012,0.071,78.0,71.0,1.3,0.721,0.094,49034725.375,6341000000.0,4058250000.0,0.01,0.3,0.185,0.467
8529.0,55.625,14338.0,1355000000.0,0.043,50.0,0.048,0.122,69.0,66.0,0.6,0.505,0.032,1148958.0,21000000.0,80000000.0,0.036,0.0,0.463,0.308
8529.0,26.0,14338.0,35164210526.0,0.02,129.0,0.048,0.12,70.0,61.0,1.1,0.673,0.041,5172931.0,688500000.0,456000000.0,0.022,0.1,0.286,0.49
8529.0,12.0,14338.0,51183443225.0,0.059,105.0,0.038,0.12,72.0,65.0,0.7,0.668,0.043,29774500.0,688500000.0,456000000.0,0.021,0.4,0.289,0.362
8529.0,34.0,14338.0,155820001920.0,0.066,102.0,0.02,0.135,80.0,71.0,1.5,0.706,0.066,49034725.375,6341000000.0,1856000000.0,0.016,0.4,0.229,0.317
8529.0,5.0,14338.0,12344532541.0,0.06,228.0,0.014,0.109,80.0,74.0,1.1,0.681,0.106,2801681.0,1623000000.0,1374000000.0,0.013,0.5,0.213,0.543
8529.0,26.0,14338.0,15079752557.5,0.083,1291.125,0.002,0.12,75.0,69.0,0.8,0.6425000000000001,0.052,78360.0,688500000.0,456000000.0,0.01,0.9,0.2995,0.867
8529.0,25.0,32896.0,221375013581.25,0.115,1291.125,0.003,0.12,84.0,78.0,1.6,0.672,0.182,8429991.0,6341000000.0,4058250000.0,0.009,0.8,0.145,0.659
8529.0,10.0,14338.0,63615445567.0,0.05,339.0,0.004,0.195,78.0,67.0,1.1,0.711,0.138,9464000.0,986000000.0,781000000.0,0.012,0.5,0.151,0.755
8529.0,4.0,46913.625,221375013581.25,0.108,1291.125,0.004,0.12,83.0,78.0,1.1,0.655,0.176,11128246.0,6341000000.0,4058250000.0,0.011,0.8,0.169,0.977
8529.0,37.0,14338.0,16853238733.0,0.099,447.0,0.006,0.069,79.0,74.0,0.9,0.682,0.155,3833916.0,665000000.0,194000000.0,0.009,0.7,0.163,0.394
8529.0,18.0,14338.0,51303659418.0,0.074,516.0,0.011,0.097,78.0,71.0,1.5,0.675,0.189,7305888.0,4202000000.0,1475000000.0,0.01,0.5,0.135,0.73
8529.0,8.0,14338.0,56155732957.0,0.068,908.0,0.004,0.095,80.0,74.0,1.2,0.67,0.18,4267558.0,6341000000.0,962000000.0,0.01,0.6,0.15,0.581
8529.0,8.0,14338.0,22766912960.0,0.073,1291.125,0.003,0.12,82.0,78.0,1.0,0.708,0.12,1128994.0,2709000000.0,1637000000.0,0.012,0.6,0.172,0.673
8529.0,20.0,42823.0,196446226536.0,0.077,1291.125,0.003,0.054,81.0,75.0,1.3,0.692,0.162,10510785.0,6341000000.0,4058250000.0,0.01,0.7,0.146,0.731
8529.0,6.0,17041.0,221375013581.25,0.112,1291.125,0.003,0.12,82.0,78.0,1.3,0.649,0.175,5591572.0,6135000000.0,4058250000.0,0.01,0.9,0.177,0.871
8529.0,7.0,5721.0,22376042498.0,0.059,1010.0,0.003,0.057,82.0,72.0,1.6,0.665,0.178,1325016.0,1588000000.0,958000000.0,0.011,0.8,0.157,0.678
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,85.0,80.0,1.2,0.6425000000000001,0.052,49506.0,688500000.0,456000000.0,0.013,0.9,0.2995,0.413
8529.0,14.0,33475.0,221375013581.25,0.091,1291.125,0.002,0.12,84.0,78.0,1.7,0.653,0.183,5413971.0,5415000000.0,4058250000.0,0.011,0.9,0.164,0.838
8529.0,7.0,46913.625,221375013581.25,0.117,1291.125,0.004,0.12,86.0,79.0,1.0,0.643,0.175,49034725.375,6341000000.0,4058250000.0,0.013,0.8,0.183,0.788
8529.0,15.0,46913.625,221375013581.25,0.113,1291.125,0.003,0.12,83.0,79.0,1.1,0.657,0.211,49034725.375,6341000000.0,4058250000.0,0.008,0.8,0.132,0.747
8529.0,12.0,25991.0,221375013581.25,0.093,1291.125,0.004,0.12,83.0,78.0,1.2,0.66,0.194,11092771.0,6341000000.0,2392000000.0,0.009,0.6,0.146,0.77
8529.0,5.0,23499.0,124600394632.0,0.078,987.0,0.005,0.09,79.0,72.0,1.2,0.683,0.17,9920362.0,5923000000.0,2514000000.0,0.009,0.7,0.146,0.698
8529.0,5.0,6021.0,13586213061.0,0.091,1291.125,0.002,0.083,84.0,82.0,1.1,0.667,0.126,320716.0,865000000.0,780000000.0,0.014,1.0,0.207,0.938
8529.0,10.0,13350.0,210638080064.0,0.081,1291.125,0.003,0.12,83.0,79.0,1.1,0.667,0.118,4586897.0,6341000000.0,4058250000.0,0.016,0.8,0.215,0.624
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,75.0,69.0,0.5,0.6425000000000001,0.052,85284.0,688500000.0,456000000.0,0.02,0.1,0.2995,0.52
8529.0,6.0,46913.625,221375013581.25,0.092,1291.125,0.003,0.052,86.0,80.0,1.6,0.651,0.208,49034725.375,6341000000.0,4058250000.0,0.009,0.6,0.14,0.686
8529.0,52.0,14338.0,6445460830.0,0.061,193.0,0.02,0.129,73.0,68.0,0.5,0.6425000000000001,0.052,1807106.0,688500000.0,456000000.0,0.018,0.1,0.2995,0.56
8529.0,16.0,14338.0,28372577697.0,0.06,792.0,0.008,0.055,79.0,69.0,1.1,0.669,0.185,2034319.0,1068000000.0,863000000.0,0.01,0.7,0.146,0.675
8529.0,26.0,14338.0,15079752557.5,0.061,193.0,0.02,0.12,85.0,80.0,1.0,0.6425000000000001,0.052,36656.0,688500000.0,456000000.0,0.01,0.9,0.2995,0.144
